30121
29279
30154
30180
30295
29238
31005
30972
27581
28534
30996
29399
26686
26650
30259
33392
31883
30123
31896
32711
32736
30423
28592
32692
32702
32725
31056
26699
27589
31908
30161
33412
28392
27535
32687
30977
30362
26664
31002
30197
31856
24793
28457
27277
30994
32705
29785
30182
31833
27540
31885
31905
31840
33393
32695
30199
7200
31898
25785
30209
32719
29369
100023
31902
100014
26534
100028
31010
32703
33413
32066
31031
32685
100033
30175
28514
29255
31104
28654
27548
29288
31868
31919
33423
100027
30120
33476
31008
29281
31019
31852
29344
33138
24017
32676
30218
28403
27591
24171
5228
32671
31424
33394
30426
100025
32843
31051
100017
100002
30346
30153
25881
30777
30117
27648
33211
31199
32756
9265
8780
30136
32858
9520
33389
33398
26060
29269
30531
