1,"[['29369', False], ['32692', False], ['26652', False], ['27581', False], ['30218', False], ['31856', False], ['24017', False], ['31981', False], ['31538', False], ['100009', False], ['24815', True], ['30197', True], ['32723', True], ['32702', True], ['31012', True], ['30199', True]]",4
2,"[['30977', False], ['32719', False], ['30994', False], ['31051', False], ['33138', False], ['30180', False], ['26686', False], ['31905', False], ['26534', False], ['100002', False], ['31017', True], ['33398', True], ['32711', True], ['31852', True], ['30118', True], ['8780', True]]",8
3,"[['7200', False], ['31896', False], ['31908', False], ['32687', False], ['30154', False], ['33644', False], ['30259', False], ['31144', False], ['28188', False], ['100026', False], ['30247', True], ['26650', True], ['32705', True], ['31919', True], ['32846', True], ['100016', True]]",7
4,"[['31833', False], ['27548', False], ['30182', False], ['28392', False], ['33412', False], ['31001', False], ['33392', False], ['32732', False], ['25881', False], ['100024', False], ['31394', True], ['32231', True], ['29288', True], ['25812', True], ['31902', False], ['100018', True], ['100025', True]]",1
5,"[['32671', False], ['32843', False], ['27591', False], ['32703', False], ['27631', False], ['32736', False], ['31107', False], ['31934', False], ['31977', False], ['100012', False], ['26699', True], ['27277', True], ['30295', True], ['31840', True], ['100022', True], ['100015', True]]",6
6,"[['5228', False], ['33393', False], ['29399', False], ['28457', False], ['29238', False], ['30423', False], ['31056', False], ['33423', False], ['30346', False], ['100010', False], ['9265', True], ['32695', True], ['31885', True], ['27540', True], ['31500', True], ['100027', True]]",5
7,"[['31002', False], ['28534', False], ['31898', False], ['31857', False], ['30117', False], ['31005', False], ['26658', False], ['30120', False], ['32858', False], ['100007', False], ['30972', True], ['33582', True], ['33394', True], ['28592', True], ['31960', True], ['100017', True]]",3
8,"[['32676', False], ['27535', False], ['32727', False], ['31868', False], ['30161', False], ['33514', False], ['31928', False], ['31164', False], ['8565', False], ['100005', False], ['32704', True], ['30123', True], ['29279', True], ['32066', True], ['8432', True], ['100006', True]]",2
