1,"[['32723', False], ['32692', False], ['27581', False], ['26652', False], ['31856', False], ['32702', False], ['24017', False], ['31981', False], ['31538', False], ['100009', False], ['30218', True], ['29369', True], ['31012', True], ['31104', True], ['31960', True], ['24815', True]]",4
2,"[['30977', False], ['31017', False], ['33398', False], ['31051', False], ['32711', False], ['30180', False], ['31852', False], ['33138', False], ['26534', False], ['100002', False], ['30994', True], ['26686', True], ['32719', True], ['31905', True], ['8780', True], ['32857', True]]",8
3,"[['7200', False], ['31896', False], ['31908', False], ['32687', False], ['31934', False], ['31919', False], ['30259', False], ['24171', False], ['28188', False], ['100021', False], ['32705', True], ['26650', True], ['31144', True], ['30247', True], ['31883', True], ['30154', False], ['100018', True]]",7
4,"[['31833', False], ['30182', False], ['28392', False], ['29288', False], ['33412', False], ['31001', False], ['33392', False], ['32732', False], ['25881', False], ['100024', False], ['31902', True], ['32231', True], ['25812', True], ['28402', True], ['27548', False], ['100025', True]]",1
5,"[['32671', False], ['32703', False], ['26699', False], ['33500', False], ['31885', False], ['31906', False], ['31019', False], ['30295', False], ['31977', False], ['100015', False], ['32736', True], ['32843', True], ['27631', True], ['27277', True], ['100022', True], ['100012', True]]",6
6,"[['9265', False], ['33393', False], ['28457', False], ['29399', False], ['31008', False], ['31221', False], ['31056', False], ['33423', False], ['33537', False], ['100027', False], ['27540', True], ['24791', True], ['29238', True], ['5228', True], ['30423', False]]",5
7,"[['27590', False], ['28534', False], ['31898', False], ['31857', False], ['31005', False], ['30972', False], ['26658', False], ['33394', False], ['32858', False], ['100017', False], ['30117', True], ['33582', True], ['31002', True], ['30120', True], ['28592', True], ['100007', True]]",3
8,"[['32676', False], ['31868', False], ['32704', False], ['31164', False], ['30161', False], ['28403', False], ['31928', False], ['32727', False], ['8432', False], ['100006', False], ['27535', True], ['32066', True], ['30123', True], ['29279', True], ['29269', True], ['8565', True]]",2
